barcode,product_name,Wholesale Price,retail_price,batch_no
8904420614606,MILA LIPSTICK SL001 MIX 24PC-120,57,100,24
8904420613517,MILA LIPSTICK SL007 A 12PC-169,81,150,12
8904420613524,MILA LIPSTICK SL007 B 12PC-169,81,150,12
4466,MILTONE GAS LIGHTER M32-150,45,120,
5412,MILTONE LIGHETER KNIFE-150,35,70,
4153,MINGHUI PUFF 12pc,192,264,
4152,MINGHUI PUFF 36pc,468,720,
4417,MINI STAR MIRROR 12pc,84,120,
8906128101198,MINIMIALIST SHAMPOO-99,50,70,1
6974910660422,MIRROR 101B,130,200,
6974910660668,MIRROR 201A,130,200,
6974910660521,MIRROR 309,130,200,
2508,MIRROR BARBIE 2'' 12PC,12,20,12
6040,MIRROR BARBIE 4'' 12PC,20,30,12
6041,MIRROR BARBIE 5'' 12PC,20,30,12
2930,MIRROR COMB SET 12pc WS12,12,20,12
6948832900447,MIRROR COMB SET 6PC WS25,25,35,6
6926905503238,MIRROR COMB SETS 6PC WS25,25,40,6
6937519416814,MIRROR FANCY DOUBLE 12PC,80,120,12
4957,MIRROR FANCY WS-35,420,600,
5906,MIRROR FOLDING DOUBLE WS30,30,50,12
6550,"MIRROR KEYCHAIN KITTY,PRINTED 12PC",90,120,12
6551,MIRROR KEYCHAIN POUCH 12PC,100,130,12
3945,MIRROR MAKEUP BRUSH,53,80,
6970352604574,MIRROR MINGPAI WOOD,40,80,
6915854682583,MIRROR STAND 6*8,330,450,1
8315854682589,MIRROR STAND 7,330,450,1
6933479030404,MIRROR STICKER MEDIUM-300,90,200,1
6933479020306,MIRROR STICKER SMALL,50,100,1
6822,MIRROR TABLE LAMP,230,350,1
4445,MIRROR TP DOUBLE MEDIUM,50,100,1
4425,MISHA CLOTH CLIP-60,96,150,
6970957490329,MISS ADS  HIGHLIGHTER MAES032,96,150,
6978239680260,MISS ADS CAT LIPBALM 24PCS,20,35,24
3432,MISS ADS CONCELOR MACB01,78,120,
3431,MISS ADS CONCELOR MACL01,102,150,
2096,MISS ADS ES 02,80,110,
7946848201175,MISS ADS EYE & HIGHLIGHTER MAES022,90,140,
7941258945633,MISS ADS EYESHADOW,54,80,
3060,MISS ADS KAJAL 6PC,108,180,
6949540000054,MISS ADS KAJAL KJ-01,15,25,
6972550925673,MISS ADS L/G MALQ-018,540,720,
6598643254989,MISS ADS L/G MALQ-028,396,540,
6598643254996,MISS ADS L/G MALQ-030,396,540,
6972695159827,MISS ADS PEN MASL-01,55,80,
6221202109559,MISS BEAUTY 16CLR EYESHADOW,58,100,
6972730932071,MISS GOLD BLUSHER 8804,52,70,
6938952896959,MISS GOLD BLUSHER MG695,85,150,
6938952896966,MISS GOLD BLUSHER MG696,85,150,
3238,MISS GOLD BLUSH-WS52,52,70,
1038,MISS GOLD ES 24CLR,105,140,
6972730930695,MISS GOLD ES 3019-2,50,100,1
3244,MISS GOLD ES 3036,163,220,
2746,MISS GOLD ES 3048-2,165,250,
2745,MISS GOLD ES 3054,160,300,1
6972730930879,MISS GOLD ES 3060,178,240,
6972730930787,MISS GOLD ES 6048,165,220,
6972730930794,MISS GOLD ES 6049,155,280,1
6972730930718,MISS GOLD ES 8818B,50,100,1
6972730930725,MISS GOLD ES 8818R,50,100,1
4862,MISS GOLD ES M6016,77,130,1
5120,MISS GOLD ES MG-1252,80,150,
5119,MISS GOLD ES MG-1256,80,150,
5118,MISS GOLD ES MG-1258,80,150,
6948956001969,MISS GOLD ES MG-1432,90,130,
6948956001976,MISS GOLD ES MG-1433,91,130,
6948956001983,MISS GOLD ES MG-1434,90,130,
6948956001990,MISS GOLD ES MG-1435,91,130,
6948956002010,MISS GOLD ES MG-1437,64,85,
8904325015614,MISS GOLD ES-1246,96,140,
6946848200018,MISS GOLD ES-1805,48,70,
3253,MISS GOLD ES-3038,172,250,
3255,MISS GOLD ES-3054,178,250,
3254,MISS GOLD ES-3079,172,250,
3256,MISS GOLD ES-6049,165,220,
6972730930916,MISS GOLD ES8822-1,126,230,1
3252,MISS GOLD ES-8937-1,178,250,
3281,MISS GOLD ES-ES1804,57,80,
8650673218350,MISS GOLD ES-K012,90,130,
3236,MISS GOLD EYE/S-WS77,77,110,
3637,MISS GOLD EYE/S-WS85,85,120,
6972730930848,MISS GOLD EYESHADOW 3107,260,490,1
4865,MISS GOLD EYESHADOW 6019,77,130,1
6972730930701,MISS GOLD EYESHADOW 8015-2,50,100,1
3765,MISS GOLD EYESHADOW ES1802,58,100,
4863,MISS GOLD EYESHADOW M6010,77,130,1
4864,MISS GOLD EYESHADOW M6014,77,130,1
5117,MISS GOLD EYESHADOW M6015,77,130,1
2615,MISS GOLD EYESHADOW-8020,140,200,
6948956002034,MISSGOLD EYESHADOW-1439,65,85,
4714,MISSGOLD M3018 EYESHADOW,48,70,
4428,MISTY CLOTH CLIP-100,168,300,
2865,MJM BRUSH 12PC,156,240,
2866,MJM WOOD BRUSH 12PC,192,300,
1791,MKODE LIPBALM 5002,192,360,
6970957491029,MM 2IN1 SKETCH EYELINER,52,90,
6806,MM BLUSHER BL601,60,150,1
6972550810610,MM CRYONS LB4O3,18,40,24
9780201379525,MM EYESHADOW E917S,150,280,1
8920086909061,MM FIT OIL COMPACT 906B,100,150,
8920086909078,MM FIT SKIN COMPACT 907,65,100,
8920086909115,MM FIT SKIN COMPACT CP911,104,180,1
6922946039880,MM FRUIT LIPGLOSS,252,360,
6970957496109,MM KAJAL KJ103 BLACK,60,120,1
6970957491036,MM KAJAL KJ103 GREEN,60,120,1
6970957494020,MM LIP BALM LB402-99,23,70,1
6978495684095,MM LIPBALM LB409-149,55,120,1
5471,MM LIPSTICK LL301 12PC,30,60,12
6905000520364,MM PEFECT CONCEALER,56,80,
6923859201531,MN BB BLEMISH F656,120,160,
6923859200138,MN BB FD ALOE F16012,103,140,
6923859200145,MN BB FD ROSE F16013,103,140,
6923859253028,MN BB FD-F12010,103,150,
6923859202811,MN CONCEALER C813,58,100,
6923859256869,MN CONTOUR CREAM 5004,124,165,1
6923859252847,MN DUAL FOUNDATION,103,150,
6923859202408,MN FACE CONTOUR F664,107,140,
6923859200046,MN FD 16003,107,150,
6923859200060,MN FD F16005,91,130,
6923859202859,MN FD F683,112,150,
6923859204969,MN FOUNDATION F6121,104,150,
6487,MN FOUNDATION F634,110,220,1
6923859200039,MN FOUNDATION-F16002,107,150,
3,MN FOUNDATION-F631,98,150,
6923859202804,MN FOUNDATION-F660,91,130,
6923859200053,MN HEALTHY FD F16004,96,130,
6923859254063,MN KAJAL E09012,20,40,
6923859255732,MN KAJAL-E11004,21,40,
6923859203207,MN KAJAL-E408,31,50,
6489,MN LIP LINER P130 12Ppc,11,45,12
6923859254780,MN LIQUID FD F11003,96,130,
6923859256937,MN LOOSE POWDER-15001,78,120,
6923859204266,MN M350 MASCARA,85,150,
6923859254742,MN MAS+EYE-K10030,98,150,
6923859254223,MN PERFECT EYEBROW P09013,96,180,
6923859254445,MN PERFECT EYEBROW P10021,8,20,12
6923859256364,MN SMOOTH EYEBROW P13021,8,20,12
6923859200312,MN SUPER  MATTE PK-111,132,180,1
6923859202385,MN SUPER POWDER F663,107,140,
6923859256449,MN TRUE LIPS P14002,9,20,12
6923859200688,MN WHITENING F607,96,130,
1,MOBILON DISCO RUBBER,1,1,
3455,MODWO FOUNDATION 6PC-110,240,360,
6331,MODWO LIPGLOSS 308 24pc-99,22,60,24
6330,MODWO LIPSTICK 104 24pc,24,60,24
6470,MODWO NAILPOLISH 24PC-99,27,70,24
6889,MODWO TISSUE REMOVER 12PC-55,20,35,12
4418,MOKSH BIG MIRROR 12pc,10,15,12
5244,MOKSH SMALL MIRROR 12PC,6.5,10,12
8906166190185,MOMENT PERFUME BLUE-297,148,220,1
8906166190161,MOMENT PERFUME GOLD-297,148,220,1
8906166190192,MOMENT PERFUME GREEN-297,148,220,
8906166190154,MOMENT PERFUME MAROON-297,148,220,1
8906166190178,MOMENT PERFUME PURPLE-297,148,220,1
8908008975011,MONISONS BALM-58,47,50,
6904,MONT BLANC LEGEND PERF-660,317,530,1
4037,MONY SOAP CASE-369,192,264,
1807,MOON FAIR PUFF BIG,17,25,12
17025,MOON FAIR PUFF LARGE 12PC,20,35,12
1806,MOON FAIR PUFF MEDIUM,15,20,12
17026,MOON FAIR PUFF MEDIUM 12PC,18,30,12
4012,MOONFAIR PUFF JUMBO,20,30,12
4011,MOONFAIR PUFF SMALL,96,144,
5826,MOOV CREAM-110,91,100,1
5827,MOOV CREAM-60,51,55,
8901177102509,MOOV CREAM-66,56,60,1
8901177104008,MOOV MRP.145,123,135,
8901177100352,MOOV SPRAy 35g-199,170,180,1
17132,MOOV SPRAY-180,155,160,
8901396389705,MOOV SPRAY-186,160,170,
6123,MOOV SPRAY-85,73,80,1
8901177104909,MOOV SPRAY-90,75,80,1
3619,MOROCCAN EYE SOLUTION-90,42,60,
8901396389460,MOVE CREAM-121,103,109,1
6955549309104,MPRO DRYER 910,520,900,1
6955549398887,MPRO DRYER 9888,600,990,1
6955549399341,MPRO DRYER 9934,600,990,1
6539,MPRO STRAIGHTNER 332,370,550,1
6540,MPRO STRAIGHTNER 472,370,550,
5372,MUCH BRUSH 12PC,6,10,12
4979,MUMTAZ BLUE BOX KAJAL-60,26,35,12
8906032660965,MUMTAZ DELUX KJL-70,36,45,
6946038620664,MUSIC FLOWER FOUNDATIN-2066,78,110,
6946038650937,MUSIC FLOWER FOUNDATIN-5093,78,110,
6940220123018,MUSIC FLOWER GEL EYE-1PC,58,100,1
6960229001018,MUSIC FLOWER GEL EYELINER-1PC,75,120,
3861,MUSK SOAP CASE,372,480,
8906126112813,MUSK SUFI ATTAR,121,200,
4189,MYRA MONSTER TOOTH BRUSH-50,126,180,
4188,MYRA POLO TOOTH BRUSH-50,126,180,
16940,NAAR BODY DOUBLE COLOUR 6PC,15,30,6
6444,NAAR BODY SINGLE COLOUR 6PC,12,20,6
6446,NAAR JALI HATHI SMALL 12PC,10,20,12
6445,NAAR JALI SMALL 12PC,5,7,12
1329,NAAZ POWDER 12pc-360,150,180,1
3442,NAIL ART 12PC WS-35,420,600,
8955155830236,NAIL ART 3203,46,60,
3441,NAIL ART X006 12PC,720,960,
3948,NAIL DECORATION 308,240,360,
2869,NAIL GLUE 12PC,120,180,
6963121016111,NAIL GLUE 5PC WS10,10,20,5
3158,NAIL GLUE BRUSH ON 12PC,21,30,12
6561,NAIL GLUE STICKER 25PC,12,20,25
5395,NAILPOLISH FLAT STAND,800,1200,
5436,NAILPOLISH ROTATE STAND,1200,1500,
6784,NAILPOLISH STAND DAZLLER,500,1000,1
6377,NAILPOLSIH STAND FLAT SMALL,300,500,1
6031,NAILS PLAIN TIPS 100pc 12pkt,40,70,12
1430,NAILS PLAIN WS72,72,120,
1429,NAILS PRINTED WS72,72,120,
4461,NAILS SARA GLITTER WS360,360,480,
6249,NAILS STICKER 12PC,10,20,12
8955155810726,NAILS TRANSPARENT TIPS 100PC 12PKT,35,60,12
4953,NAILS WS20,20,30,12
4459,NAILS WS25 12PC,25,50,12
3742,NAILS WS30,30,40,12
16968,NAILS WS31,31,60,12
16967,NAILS WS38,38,70,12
3944,NAILS WS40,40,60,12
4080,NAILS WS45,45,70,12
4160,NAILS WS60 12PC,60,100,12
8955155819088,NAILS WS60 PINK BOX 24PC,60,100,24
3743,NAILS WS624,624,840,
4460,NAILS ZARI BLK PACK WS264,264,360,
5353,NAMING CEREMONY BOY SET 37 ITEMS WS180,180,280,
5355,NAMING CEREMONY GIRL SET 37 ITEMS WS180,180,280,
4404,NAMO SAOP CASE,21,30,12
4243,NAQSH 301 SCISSOR-39,174,240,
4244,NAQSH 401 SCISSOR-39,174,240,
4106,NAQSH 804 SCISSORS,180,240,
2536042884462,NARS MAKEUP BRUSH big,120,200,
8901248236096,NATURALLY FAIR EMAMI-150,135,140,1
8901248236102,NATURALLY FAIR EMAMI-90,81,85,1
8904049711083,NATURES ALOEVERA GEL-60,40,50,
8904049713308,NATURES ALOVERA SOAP-60,48,55,1
8904049715630,NATURES DIAMOND KIT-110,68,90,1
8904049710703,NATURES DIAMOND KIT-310,186,260,1
8904049710789,NATURES FRUIT KIT-310,186,260,1
8904049710499,NATURES GOLD BLEACH MRP.270,162,220,
8904049710468,NATURES GOLD BLEACH-55,35,45,1
8904049710475,NATURES GOLD BLEACH-80,48,60,1
8904049710642,NATURES GOLD FACIAL KIT-110,68,90,1
8904049710659,NATURES GOLD KIT-310,186,260,1
8904049711304,NATURES HAIR REMOVER DIAMOND-60,36,50,
8904049711311,NATURES HAIR REMOVER DIAMOND-90,54,70,
8904049711281,NATURES HAIR REMOVER GOLD-60,36,50,
8904049711298,NATURES HAIR REMOVER GOLD-90,54,70,
8904049710826,NATURES PAPAYA KIT-310,186,260,1
8904049713292,NATURES PAPAYA SOAP-60,48,55,1
8904049710741,NATURES PEARL KIT-310,186,260,1
8904049713506,NATURES SUNBAN MRP-100,65,90,
8904049713476,NATURES SUNBAN MRP-140,91,120,
8904049713483,NATURES SUNBAN MRP-175,114,150,
8904049713490,NATURES SUNBAN MRP-80,52,70,
8904049713322,NATURES TAN SAOP-60,45,50,1
8904049715494,NATURES VC KIT-150,93,120,1
4826,NAVARATAN OIL 192PC-1,178,180,
8901248104807,NAVARATNA OIL-150,135,140,
2094,NAVKAR SINDOOR-6PC,54,90,
8901248104135,NAVRATAN OIL-230,207,220,
8901248104067,NAVRATAN OIL-370,314,320,
8901248104784,NAVRATNA OIL-47,42,44,
8901248104791,NAVRATNA OIL-85,77,79,1
5959,NEEDLE SET CARD 12PC,10,20,12
4655,NEEDLES DABBI 12PC,48,72,1
4409,NEEM SAOP CASE,21,30,12
4023,NEEM WOODEN COMB,60,100,
6360,NEVO EVE NAILPOLISH 36PC,12,20,36
3900,NEW NOVA HAIR CURLER 16B,130,200,
6967590728704,NEW NOVA STRAIGHTNER 870,325,550,1
6955549319080,NEW NOVA STRAIGHTNER 8890,221,300,1
6968451357088,NEW NOVA STRAIGHTNER SX8008,247,370,
6975345701100,NEW PAPER HANDSOAP 24pc,792,1200,
6924516308198,NEWGIRL LIPLINER NG799,84,120,
4597270826035,NEXA EAR BUDS 12PC-40,10,25,12
6740,NEXON LIP BALM 12PC-25,8,15,12
6515,NEXON LIPBALM JAR 36PC-10,108,180,1
6291106030853,NICE & N 2IN1 LIPSTICK 24PC,40,70,24
00123456789101112133,NICE LOOFA-30,17,20,12
5175,NICE N LIPGLOSS 24pc 015-55,576,840,
1326,NIHAR HENNA MRP-300,85,150,1
4374,NIKE DEO-369,180,280,
8908015978357,NIKHAR BLK 10PC-15,50,100,
6908002034754,NINE9 YLK001 MAKEUP BRUSH,130,200,
8901559104558,NIPPO AA 20pc-10,6,8,20
8901559103230,NIPPO AA RED 10PC-18,100,120,1
8901559103117,NIPPO AAA 20pc-14,6.5,10,20
8901559106736,NIPPO AAA RED 10PC-170,100,120,1
8906015587715,NISHA BOX BROWN-150,80,120,1
8906015587760,NISHA BOX BURGUNDY-150,80,120,1
8906015587708,NISHA CREAM BLACK BOX-150,80,120,1
8906015583168,NISHA CREAM BLK 10PC-15,11,12,10
8906015580600,NISHA CREAM BLK 10PC-30,20,25,10
8906015580631,NISHA CREAM BROWN 10pc-30,180,250,
8904471705889,NISHA CREAM BRWN 10PC-30,20,25,10
8906015580648,NISHA CREAM BURGUNDY 10PC-30,20,25,10
8906015580235,NISHA HENNA BLACK-15,75,110,1
8906015580228,NISHA HENNA BROWN-15,75,110,1
8906015584509,NISHA HENNA BURGUNDY-15,75,110,1
8906015582406,NISHA NATUREMATE 6pc-60,30,50,6
8906015589078,NISHA NATUREMATTE-10,60,80,1
8904471703373,NISHA SERUM BLUE-130,80,100,1
8904471703366,NISHA SERUM GOLD-130,80,100,1
8904471703359,NISHA SERUM PINK-130,80,100,
8906015581331,NISHA SHAMPOO BLK 8PC-20,14,18,8
8906015583700,NISHA SOAP LILY-55,35,50,
8906015587951,NISHA SOAP ROSE-55,35,50,
8906015587326,NISHA SOAP SAFFRON-55,35,50,
1844,NIVE EYELINER SMALL,96,132,
8904256002530,NIVEA ALOE LOTION MRP.120,78,100,
3578,NIVEA ALOE LOTION-120,78,100,
8904256009997,NIVEA ALOE LOTION-330,235,300,
8904256017459,NIVEA BLUE CREAM 11+1PC-65,670,680,1
42204244,NIVEA BLUE CREAM-140,100,125,
4005808198900,NIVEA BODY MILK LOTION-249,182,210,
42288541,NIVEA CELL REPAIR LOTION-125,94,115,1
6808,NIVEA CELL REPAIR LOTION-149,112,134,1
8904256000130,NIVEA COCOA LOTION -115,87,105,1
8904256000161,NIVEA COCOA LOTION MRP.330,216,280,
4005808327676,NIVEA CREME MRP.65,43,55,
4005900017543,NIVEA DEO NATURAL-285,163,220,
8904256001731,NIVEA DEO SMOTH SKIN-299,171,220,
4005808725458,NIVEA EXPESS  LOTION MRP.299,206,250,
42237075,NIVEA EXPRESS LOTION-115,87,100,1
4005900298737,NIVEA FRESHPOWER ROLLON-249,180,220,1
4005900195944,NIVEA LIPBALM 9pc-75,513,585,
8904256020572,NIVEA LIPBALM BLACKBERRY-260,195,230,1
